job_title,job_id,company,industry,location,experience,education,salary,salary_min,salary_max,salary_avg,salary_note,tags,update_date,source_url
資訊類-專員/資深專員(資料庫工程師)(金融保險業),8sc6n,資誠聯合會計師事務所,會計服務業,台北市信義區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運台北101/世貿站約220公尺, 節日獎金/禮品, 津貼/補助, 家庭日, 免費下午茶",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
~彈性上下班~【客服中心資訊部IT】維運工程師(薪資可談_依實際經驗調整職務內容),8teie,台灣特思爾大宇宙股份有限公司,網際網路相關業,新北市板橋區,2年以上,專科,待遇面議,,,,無薪資資訊,"距捷運江子翠站約280公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
Database Administrator(Engineer) / 資料庫管理師(工程師) / DBA,8d442,宇利峯有限公司,電腦軟體服務業,台中市西屯區,2年以上,專科,待遇面議,,,,無薪資資訊,"遠端工作, 年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
資料處理員,8taua,儀衡工程技術顧問股份有限公司,檢測技術服務,台北市內湖區,經歷不拘,專科,"月薪33,000元以上",33000.0,,33000.0,最低保證薪資,"距捷運港墘站約500公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
BI 遊戲數據分析工程師(Data Scientist),6u7bu,神來也麻將_慧邦科技股份有限公司,網際網路相關業,台北市中正區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運古亭站約50公尺, 年終獎金, 津貼/補助, 分紅配股, 不扣薪病/事假",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
後端工程師(台北地區),7r15h,福能股份有限公司,光電產業,台北市松山區,2年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 新人假",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
AI工程師(模型訓練),83ng9,覺華工程科技股份有限公司,土木工程業,桃園市中壢區,經歷不拘,碩士,"月薪42,000~50,000元",42000.0,50000.0,46000.0,,距捷運環北站約460公尺,10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
TA【資料倉儲工程師】,7rhxw,南山產物保險股份有限公司,產物保險業,台北市中正區,5年以上,大學,待遇面議,,,,無薪資資訊,"距捷運台北車站約240公尺, 年終獎金, 津貼/補助, 專業證照獎金, 團體保險",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
.NET工程師 (中正區),6lzr7,雲湧資訊股份有限公司,電腦軟體服務業,台北市中正區,1年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
工研院材化所_材料化工領域數據分析師/資料科學家(X200),86pok,工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹縣竹東鎮,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=42
資料開發整合工程師,8tjs4,太引資訊系統股份有限公司,電腦軟體服務業,新竹市,1年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
自動化工程師 AI & Process Automation (錦州街),8t12g,山富國際旅行社股份有限公司,旅遊服務業,台北市中山區,經歷不拘,大學,"月薪40,000元以上",40000.0,,40000.0,最低保證薪資,"上市上櫃, 距捷運中山國小站約290公尺, 津貼/補助, 員工旅遊, 免費下午茶",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
駐點工程師-B114,6xyzl,精誠資訊股份有限公司,電腦系統整合服務業,台北市中正區,1年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
儲運部資訊人員｜(高)專員/儲備幹部,6xvc3,佳格食品股份有限公司,其他食品製造業,桃園市大園區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
【北士科】資料庫架構與優化工程師 Database Schema Optimization Engineer,8t3is,沛思坦網路股份有限公司,網際網路相關業,台北市北投區,5年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 停車位",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
數位資訊軟體工程師,8jfw6,宏于電機股份有限公司,自動控制相關業,新北市樹林區,2年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工宿舍, 停車位",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
雲端工程師 / Cloud Engineer,7ozuz,禾多移動多媒體股份有限公司,數位內容產業,台北市中山區,經歷不拘,大學,"月薪40,000~60,000元",40000.0,60000.0,50000.0,,"距捷運民權西路站約500公尺, 年終獎金, 津貼/補助, 免費下午茶, 部門聚餐",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
AI/Big Data工程師(DTO)-Machine Learning Engineer,7bl0d,貿聯國際股份有限公司,其他電子零組件相關業,新北市中和區,2年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班, 員工旅遊",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
MIS專員,8ot08,振凱機械工業股份有限公司,電力機械器材製造修配業,新北市新莊區,2年以上,高中以下,"月薪40,000~43,000元",40000.0,43000.0,41500.0,,"節日獎金/禮品, 津貼/補助, 員工餐廳",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
資料解析與分析開發工程師,8tjqp,太引資訊系統股份有限公司,電腦軟體服務業,新竹市,1年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
機率工程師/數值企劃,85zv6,英屬維京群島商祥捷國際開發股份有限公司台灣分公司,電腦軟體服務業,台北市中山區,3年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 不扣薪病/事假",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
資深數據工程師 Senior Data Engineer/Data Architect (Data Science & AI Team),7yr1c,鴻海精密工業股份有限公司,消費性電子產品製造業,新北市土城區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 交通補助",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
GSC22 資訊主任/工程師,8b4me,新普科技股份有限公司,電池製造業,新竹縣湖口鄉,1年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
影像物件偵測工程師,88rma,尼采實業股份有限公司,其他電信及通訊相關業,新北市中和區,1年以上,碩士,待遇面議,,,,無薪資資訊,"距捷運中原站約340公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
MIS工程師,8brrs,明椿電氣機械股份有限公司,電力機械器材製造修配業,台中市大里區,經歷不拘,專科,"月薪50,000元以上",50000.0,,50000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工餐廳, 部門聚餐",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
資料分析工程師,8s3nl,先悅資訊有限公司,工商顧問服務業,台北市信義區,1年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 免費下午茶, 健康檢查",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
LH250122-大數據資料工程師(台北總公司),8tyah,聯華食品工業股份有限公司,其他食品製造業,台北市大同區,1年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工宿舍",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
高級運維工程師,705j6,完美數位科技有限公司,電腦軟體服務業,台北市內湖區,2年以上,專科,待遇面議,,,,無薪資資訊,"距捷運港墘站約420公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
AI/大數據工程師,7esvw,北祥科技服務股份有限公司,電腦系統整合服務業,台北市內湖區,3年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 生日假, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
【研究發展處】演算法暨資料分析工程師,7bedq,現觀科技股份有限公司,電腦軟體服務業,台北市中山區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運中山站約310公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=43
(C6) 資深數據工程師Senior Data Engineer（內湖）,8p0av,鴻海精密工業股份有限公司,消費性電子產品製造業,台北市內湖區,3年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 交通補助",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
Digital Transformation PM_新竹_03946,8lxd8,緯創資通股份有限公司,電腦及其週邊設備製造業,新竹市,3年以上,大學,"月薪30,000~60,000元",30000.0,60000.0,45000.0,,"上市上櫃, 節日獎金/禮品, 津貼/補助, 分紅配股, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
數位轉型專案管理師/主管_竹北_03946,7axty,緯創資通股份有限公司,電腦及其週邊設備製造業,新竹市,5年以上,大學,"月薪30,000~60,000元",30000.0,60000.0,45000.0,,"上市上櫃, 節日獎金/禮品, 津貼/補助, 分紅配股, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
資訊總務專員,8dz76,南允工業股份有限公司,橡膠製品製造業,台南市永康區,2年以上,專科,"月薪35,000元以上",35000.0,,35000.0,最低保證薪資,"節日獎金/禮品, 津貼/補助, 團體保險",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
研發替代役_工研院服科中心_AI系統整合工程師(S100),8tcex,工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹縣竹東鎮,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
數據分析主管(士林),8tifz,Inventec_英業達股份有限公司,電腦及其週邊設備製造業,台北市士林區,2年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 距捷運劍潭站約370公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
工研院服科中心_AI機器人視覺工程師(U300),8mkwl,工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹縣竹東鎮,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
資料庫解決方案工程師/顧問,8k2no,歐立威科技股份有限公司,電腦軟體服務業,台北市大同區,2年以上,專科,"月薪40,000~100,000元",40000.0,100000.0,70000.0,,"距捷運北門站約240公尺, 年終獎金, 津貼/補助, 分紅配股, 不扣薪病/事假",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
ASP.NET軟體工程師,8anlo,天思數位科技股份有限公司,其它軟體及網路相關業,台中市西屯區,1年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 免費下午茶",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
《餐飲集團聯招》◎ AI 流程自動化工程師 ◎ 餐飲集團數位轉型的幕後核心就是你~,8t8we,One Rule_規則王股份有限公司,餐館業,台北市信義區,2年以上,專科,待遇面議,,,,無薪資資訊,"距捷運台北101/世貿站約500公尺, 節日獎金/禮品, 津貼/補助, 部門聚餐",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
技術專案經理（AI 輔助開發）,8tywk,富宸材料國際股份有限公司,半導體製造業,台北市大安區,5年以上,專科,待遇面議,,,,無薪資資訊,"距捷運國父紀念館站約270公尺, 節日獎金/禮品, 津貼/補助, 交通補助, 員工旅遊",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
【湖口】AI軟體開發工程師_F06D51,87syh,辛耘企業股份有限公司,半導體製造業,新竹縣湖口鄉,1年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 優於勞基法特休",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
(台南)資訊工程師/資深工程師,8thkv,鈺祥企業股份有限公司,環境衛生及污染防治服務業,台南市善化區,3年以上,專科,"月薪40,000元以上",40000.0,,40000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 員工宿舍",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
AI工程師 (語言模型/預測模型/影像辨識/數據分析) ｜需具相關經驗,8peoa,燿華電子股份有限公司,印刷電路板製造業(PCB),新北市土城區,經歷不拘,大學,"月薪50,000~65,000元",50000.0,65000.0,57500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
"資訊軟體工程師（Web/BPM）(有經驗者,薪資可議)",8s5jr,燿華電子股份有限公司,印刷電路板製造業(PCB),新北市土城區,經歷不拘,大學,"月薪37,100元以上",37100.0,,37100.0,最低保證薪資,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
ETL數據分析師,8sidh,超越數位股份有限公司,電腦系統整合服務業,新竹縣竹北市,經歷不拘,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 帶寵物上班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
資深資料庫管理工程師,8spk2,閎康科技股份有限公司,半導體製造業,新竹市,3年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
資深機率工程師,8mfbq,博凡星國際有限公司,網際網路相關業,台中市西屯區,3年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班, 員工旅遊",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
工研院機械所-電動車數據分析工程師(D400),8mlg4,工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹縣竹東鎮,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",10/14,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=44
